route_id,service_id,trip_id,trip_headsign,trip_short_name,shape_id,direction_id,wheelchair_accessible,bikes_allowed
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_71,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_72,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_72,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_73,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_73,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_74,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_74,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_75,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_75,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_76,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_76,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_77,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_78,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_77,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_79,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_78,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_80,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_79,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_81,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_80,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_82,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_81,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_83,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_82,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_84,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_83,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_85,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_84,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_86,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_85,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_87,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_86,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_87,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_88,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_88,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_89,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_89,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_90,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_90,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_91,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_91,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_92,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_92,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_93,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_93,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_94,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_94,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_95,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_95,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_96,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_96,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_97,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_97,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_98,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_98,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_99,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_99,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_100,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_100,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_101,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_101,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_102,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_102,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_103,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_103,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_104,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_104,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_105,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_105,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_106,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_106,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_107,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_107,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_108,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_108,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_109,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_109,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_110,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_110,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_111,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_111,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_112,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_112,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_113,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_113,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_114,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_114,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_115,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_115,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_116,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_116,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_117,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_118,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_117,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_119,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_118,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_120,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_119,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_121,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_120,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_122,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_121,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_123,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_122,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_124,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_123,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_125,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_124,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_126,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_125,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_127,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_126,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_128,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_127,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_129,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_128,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_130,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_129,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_131,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_130,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_132,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_131,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_133,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_132,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_134,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_133,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_135,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_134,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_136,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_135,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_137,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_136,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_138,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_137,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_139,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_140,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_138,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_141,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_139,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_142,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_140,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_143,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_141,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_144,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_142,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_145,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_143,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_146,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_144,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_147,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_145,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_148,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_146,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_149,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_147,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_150,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_148,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_151,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_149,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_152,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_150,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_153,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_151,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_154,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_152,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_155,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_153,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_156,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_154,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_157,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_155,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_158,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_156,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_159,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_157,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_160,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_158,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_161,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_159,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_162,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_160,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_163,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_161,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_164,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_162,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_165,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_163,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_166,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_164,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_167,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_165,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_168,Armilla,,1,0,1,1
L1,L1DomingoCorpus26326,VUELTAL1DomingoCorpus26326_166,Albolote,,2,1,1,1
L1,L1DomingoCorpus26326,IDAL1DomingoCorpus26326_169,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_1,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_1,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_2,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_2,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_3,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_3,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_4,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_4,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_5,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_5,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_6,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_6,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_7,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_7,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_8,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_8,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_9,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_9,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_10,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_10,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_11,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_11,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_12,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_12,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_13,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_13,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_14,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_14,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_15,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_15,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_16,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_16,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_17,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_17,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_18,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_18,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_19,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_19,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_20,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_20,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_21,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_21,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_22,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_22,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_23,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_23,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_24,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_24,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_25,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_25,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_26,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_26,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_27,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_27,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_28,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_28,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_29,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_29,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_30,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_30,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_31,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_31,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_32,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_32,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_33,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_33,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_34,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_34,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_35,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_35,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_36,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_36,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_37,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_37,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_38,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_38,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_39,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_39,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_40,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_40,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_41,Armilla,,1,0,1,1
L1,L1DomingoFinCorpus26334,VUELTAL1DomingoFinCorpus26334_41,Albolote,,2,1,1,1
L1,L1DomingoFinCorpus26334,IDAL1DomingoFinCorpus26334_42,Armilla,,1,0,1,1
