shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
2,37.18477471030039,-3.608876214331716,20233
2,37.18507832031704,-3.608863133379875,20234
2,37.18527868503188,-3.608816819439422,20235
2,37.18563667870734,-3.608740279536177,20236
2,37.18573230807866,-3.608704228972143,20237
2,37.18591537768783,-3.60864954134005,20238
2,37.18599298000073,-3.608630224879149,20239
2,37.18606512526577,-3.608639767895097,20240
2,37.18619171926354,-3.608708586954748,20241
2,37.1862742173567,-3.608819553967906,20242
2,37.1863457088707,-3.608959352219171,20243
2,37.18643924770081,-3.60916231146649,20244
2,37.18659740339243,-3.609463102132025,20245
2,37.18673667438693,-3.609776006340868,20246
2,37.18685320531819,-3.610017376258201,20247
2,37.18693681468756,-3.610222980193698,20248
2,37.18701191332068,-3.610462675910044,20249
2,37.18707205784671,-3.610658879921112,20250
2,37.18716772798658,-3.61092916108704,20251
2,37.18724670242515,-3.611193726544012,20252
2,37.18728728248616,-3.611384814386821,20253
2,37.18747291338954,-3.612043269735926,20254
2,37.18772927066284,-3.612898734583456,20255
2,37.18775713442695,-3.61302509878311,20256
2,37.18778364433376,-3.613209497390584,20257
2,37.18799656916458,-3.613968097573734,20258
2,37.18811576260835,-3.614361993159463,20259
2,37.18815803883984,-3.614505651381601,20260
2,37.18819171608048,-3.614575071320278,20261
2,37.18826670236555,-3.614677054434922,20262
2,37.18833927768471,-3.6147132220309,20263
2,37.18841052782214,-3.614751314613169,20264
2,37.18853600392272,-3.614745846867812,20265
2,37.18864886295042,-3.614742154291966,20266
2,37.18918475362942,-3.614712429579735,20267
2,37.18986755491009,-3.614679533775025,20268
2,37.19036061898278,-3.614688208841041,20269
2,37.19048370907103,-3.614691840355639,20270
2,37.19059391727887,-3.614746750593826,20271
2,37.1907034748827,-3.614799854108302,20272
2,37.1908223388841,-3.614878401483815,20273
2,37.1909488584183,-3.614960948521401,20274
2,37.19105091744354,-3.615001372277523,20275
2,37.19115516801189,-3.61501362478697,20276
2,37.19128598358057,-3.615019647232902,20277
2,37.19141250954706,-3.615023454727572,20278
2,37.19197019800222,-3.61503278453301,20279
2,37.19398633748543,-3.61511991983975,20280
2,37.19468822342765,-3.615128876258287,20281
2,37.19486229206994,-3.61515254946763,20282
2,37.19497580177159,-3.615193751378683,20283
2,37.19512385155981,-3.615266241049858,20284
2,37.19525649506637,-3.6153730236627,20285
2,37.19538137326622,-3.615436034563228,20286
2,37.19551322777321,-3.615472364001775,20287
2,37.19565265387966,-3.615499731429439,20288
2,37.19628395522622,-3.615523616130576,20289
2,37.19664290256211,-3.615519839380673,20290
2,37.19683644452313,-3.615516190823177,20291
2,37.19699472616128,-3.615471329352968,20292
2,37.19711883523126,-3.615410175949757,20293
2,37.19719685515216,-3.615355973516436,20294
2,37.19731007145906,-3.615265560492468,20295
2,37.19743610207806,-3.61511502239483,20296
2,37.19768569624843,-3.614810499289368,20297
2,37.19881642111154,-3.613346315287825,20298
2,37.19897185063959,-3.613139189414283,20299
2,37.19909324355007,-3.612993628865349,20300
2,37.19920060988448,-3.612881912114848,20301
2,37.19933533843872,-3.612821473354612,20302
2,37.19947237829394,-3.612819579084761,20303
2,37.19958244625276,-3.612854365753036,20304
2,37.19967011187042,-3.612907271961801,20305
2,37.19983155503157,-3.613039983541696,20306
2,37.20009451028613,-3.613328222862138,20307
2,37.20051559543458,-3.613737953923427,20308
2,37.20133686918414,-3.614572817152406,20309
2,37.20229702966738,-3.615520001586972,20310
2,37.2033847691633,-3.616563692373866,20311
2,37.20432163830332,-3.617468379551099,20312
2,37.20443940793541,-3.617564110573808,20313
2,37.204524729103,-3.617708102652428,20314
2,37.20456673701583,-3.617853767962622,20315
2,37.20455880996039,-3.61800156810117,20316
2,37.2045047358013,-3.618157828467596,20317
2,37.20290331288548,-3.620618199070589,20318
2,37.20190214514713,-3.622161560867252,20319
2,37.20110558173894,-3.623368669347195,20320
2,37.20103624356201,-3.623500273195364,20321
2,37.20099447211451,-3.623660750788658,20322
2,37.20099753690652,-3.62381357272914,20323
2,37.20102585486463,-3.623950382235054,20324
2,37.20110540677066,-3.624101922501419,20325
2,37.20122125694126,-3.624224782960156,20326
2,37.20133768681238,-3.624308233326113,20327
2,37.20158552634108,-3.624443452000651,20328
2,37.20242012206778,-3.62495082164303,20329
2,37.20300334060567,-3.625261951778965,20330
2,37.20336974874006,-3.62549332447166,20331
2,37.20382802207965,-3.625767701391125,20332
2,37.20403514798088,-3.625916472245661,20333
2,37.20413727009927,-3.626025869530412,20334
2,37.20451593299254,-3.626699906921673,20335
2,37.20471089832746,-3.627161538771469,20336
2,37.20485596846344,-3.627435867337463,20337
2,37.20497385666286,-3.627573047311443,20338
2,37.20522577857996,-3.627860733912195,20339
2,37.20552034374499,-3.628253715477015,20340
2,37.20567994877662,-3.628465565333262,20341
2,37.20605105623859,-3.62900090904843,20342
2,37.20625930463256,-3.62931044375035,20343
2,37.2064446663219,-3.62956699516762,20344
2,37.20673080000523,-3.629930732689313,20345
2,37.20705378744297,-3.630311094349841,20346
2,37.20734472133519,-3.630642383812024,20347
2,37.20774749077217,-3.631058307322147,20348
2,37.20803658558869,-3.631350690724596,20349
2,37.20824873989601,-3.631567041935223,20350
2,37.20856921220485,-3.631815229482917,20351
2,37.20889308827319,-3.632025873782849,20352
2,37.20923343219396,-3.632232221295666,20353
2,37.20974551161645,-3.63262439502182,20354
2,37.21029750580089,-3.633117107012207,20355
2,37.21040958160653,-3.63324233098245,20356
2,37.21057903012324,-3.63350389228182,20357
2,37.21117985027734,-3.634383237261441,20358
2,37.21150730914296,-3.634833253304431,20359
2,37.21166642421609,-3.635052781235505,20360
2,37.21202021469818,-3.635540386415388,20361
2,37.21212479710255,-3.635661794922665,20362
2,37.21229384085935,-3.635807790208196,20363
2,37.21252093109418,-3.635966817470885,20364
2,37.2131137756738,-3.636352261590426,20365
2,37.21367443652968,-3.636713815604415,20366
2,37.21456776189293,-3.63731085208335,20367
2,37.21484606866655,-3.637524697770638,20368
2,37.21509003592804,-3.637773731910607,20369
2,37.21524837351464,-3.637979073858613,20370
2,37.21539819280182,-3.638250462570316,20371
2,37.215586480042,-3.638627257028311,20372
2,37.21594287426992,-3.639372566750279,20373
2,37.21608794580739,-3.639662356992802,20374
2,37.21625380181884,-3.639938618571226,20375
2,37.21663698862956,-3.640407998814679,20376
2,37.21702362810029,-3.640912320438971,20377
2,37.21757190938562,-3.641593129338387,20378
2,37.21857137764743,-3.642829342311694,20379
2,37.2188498663343,-3.643147795207398,20380
2,37.21912241579189,-3.643377672494224,20381
2,37.22000433292315,-3.643957845563421,20382
2,37.22089874271548,-3.644577042983278,20383
2,37.2220774947146,-3.645440028158099,20384
2,37.22290598158628,-3.646151769718648,20385
2,37.2246643968779,-3.647806036579483,20386
2,37.22542971939648,-3.648515988594999,20387
2,37.22595557504555,-3.649117762926355,20388
2,37.22654245527155,-3.649948466239063,20389
2,37.22682175963319,-3.650419308979989,20390
2,37.22699826101264,-3.650772868660411,20391
2,37.22822273010028,-3.653594707250746,20392
